"","siteid","lat","long","ecoreg","era","area","lev_doc","lev_no3","lev_tn","lev_tp","temp","precip","elev","forest","wetland","urban","ag"
"2359","NLA06608-0174",46.25212358,-96.0363618,"8","Year2007",2.769473992,0.0068701581402127,-0.000886941050905767,0.00492354735189274,-0.00202106239468691,5.1,594,363.27,9.1,4.7,15.6,35.2
"2360","NLA06608-0174",46.25212358,-96.0363618,"8","Year2007",2.769473992,0.0068701581402127,-0.000886941050905767,0.00492354735189274,-0.00202106239468691,5.1,594,363.27,9.1,4.7,15.6,35.2
"2361","NLA06608-0174",46.25212358,-96.0363618,"8","Year2007",2.769473992,0.0068701581402127,-0.000886941050905767,0.00492354735189274,-0.00202106239468691,5.1,594,363.27,9.1,4.7,15.6,35.2
"2362","NLA06608-0174",46.25212358,-96.0363618,"8","Year2007",2.769473992,0.0068701581402127,-0.000886941050905767,0.00492354735189274,-0.00202106239468691,5.1,594,363.27,9.1,4.7,15.6,35.2
"2363","NLA06608-0174",46.25212358,-96.0363618,"8","Year2007",2.769473992,0.0068701581402127,-0.000886941050905767,0.00492354735189274,-0.00202106239468691,5.1,594,363.27,9.1,4.7,15.6,35.2
"2364","NLA06608-0174",46.25212358,-96.0363618,"8","Year2007",2.769473992,0.0068701581402127,-0.000886941050905767,0.00492354735189274,-0.00202106239468691,5.1,594,363.27,9.1,4.7,15.6,35.2
"2365","NLA06608-0174",46.25212358,-96.0363618,"8","Year2007",2.769473992,0.0068701581402127,-0.000886941050905767,0.00492354735189274,-0.00202106239468691,5.1,594,363.27,9.1,4.7,15.6,35.2
"2366","NLA06608-0174",46.25212358,-96.0363618,"8","Year2007",2.769473992,0.0068701581402127,-0.000886941050905767,0.00492354735189274,-0.00202106239468691,5.1,594,363.27,9.1,4.7,15.6,35.2
"2367","NLA06608-0174",46.25212358,-96.0363618,"8","Year2007",2.769473992,0.0068701581402127,-0.000886941050905767,0.00492354735189274,-0.00202106239468691,5.1,594,363.27,9.1,4.7,15.6,35.2
"2368","NLA06608-0174",46.25212358,-96.0363618,"8","Year2007",2.769473992,0.0068701581402127,-0.000886941050905767,0.00492354735189274,-0.00202106239468691,5.1,594,363.27,9.1,4.7,15.6,35.2
"2369","NLA06608-0174",46.25212358,-96.0363618,"8","Year2007",2.769473992,0.0068701581402127,-0.000886941050905767,0.00492354735189274,-0.00202106239468691,5.1,594,363.27,9.1,4.7,15.6,35.2
"2370","NLA06608-0174",46.25212358,-96.0363618,"8","Year2007",2.769473992,0.0068701581402127,-0.000886941050905767,0.00492354735189274,-0.00202106239468691,5.1,594,363.27,9.1,4.7,15.6,35.2
"2371","NLA06608-0174",46.25212358,-96.0363618,"8","Year2007",2.769473992,0.0068701581402127,-0.000886941050905767,0.00492354735189274,-0.00202106239468691,5.1,594,363.27,9.1,4.7,15.6,35.2
"2372","NLA06608-0174",46.25212358,-96.0363618,"8","Year2007",2.769473992,0.0068701581402127,-0.000886941050905767,0.00492354735189274,-0.00202106239468691,5.1,594,363.27,9.1,4.7,15.6,35.2
"2373","NLA06608-0174",46.25212358,-96.0363618,"8","Year2007",2.769473992,0.0068701581402127,-0.000886941050905767,0.00492354735189274,-0.00202106239468691,5.1,594,363.27,9.1,4.7,15.6,35.2
"2374","NLA06608-0174",46.25212358,-96.0363618,"8","Year2007",2.769473992,0.0068701581402127,-0.000886941050905767,0.00492354735189274,-0.00202106239468691,5.1,594,363.27,9.1,4.7,15.6,35.2
"2375","NLA06608-0174",46.25212358,-96.0363618,"8","Year2007",2.769473992,0.0068701581402127,-0.000886941050905767,0.00492354735189274,-0.00202106239468691,5.1,594,363.27,9.1,4.7,15.6,35.2
"2376","NLA06608-0174",46.25212358,-96.0363618,"8","Year2007",2.769473992,0.0068701581402127,-0.000886941050905767,0.00492354735189274,-0.00202106239468691,5.1,594,363.27,9.1,4.7,15.6,35.2
"2377","NLA06608-0174",46.25212358,-96.0363618,"8","Year2007",2.769473992,0.0068701581402127,-0.000886941050905767,0.00492354735189274,-0.00202106239468691,5.1,594,363.27,9.1,4.7,15.6,35.2
"2378","NLA06608-0174",46.25212358,-96.0363618,"8","Year2007",2.769473992,0.0068701581402127,-0.000886941050905767,0.00492354735189274,-0.00202106239468691,5.1,594,363.27,9.1,4.7,15.6,35.2
"2379","NLA06608-0175",39.68102041,-84.68705386,"8","Year2007",22.85294943,0.0140376933264846,0,0.0286230194382371,-0.00215964512715148,10.2,1022,311.68,5.6,0,20.8,69.7
"2380","NLA06608-0176",35.14239477,-90.45779851,"8","Year2007",131.7394949,0.165994946129036,3.97433399769445,0.227660972939761,0.302940776685491,16,1281,58.08,0.2,4.7,6.6,88
"2381","NLA06608-0177",43.89113168,-73.0524672,"5","Year2012",1.7604,0.0577907742051443,6.06658652218502,0.195657618345104,0.0798235068708555,6.3,1018,384.73,75.613497,0,0,0
"2382","NLA06608-0177",43.89203643,-73.05232335,"5","Year2007",1.747456371,-0.00961422621714078,0,-0.0208747532593265,-0.0290038639035835,6.3,1018,384.73,75.6,0,0,0
"2383","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2384","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2385","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2386","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2387","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2388","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2389","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2390","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2391","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2392","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2393","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2394","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2395","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2396","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2397","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2398","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2399","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2400","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2401","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2402","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2403","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2404","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2405","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2406","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2407","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2408","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2409","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2410","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2411","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2412","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2413","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2414","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2415","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2416","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2417","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2418","NLA06608-0179",44.36456222,-101.0545158,"9","Year2007",46.21800441,0.153194870155783,0.0230386201095555,0.24803894546093,0.258647862410072,8.2,437,597.43,0,1.4,2.5,50
"2419","NLA06608-0180",34.51894059,-98.88132868,"9","Year2007",148.4574939,0.018882200140263,0,0.0615764359253897,0.186155788917298,16.3,663,365.88,0.4,0,5.5,11.4
"2420","NLA06608-0181",37.78873902,-119.0738863,"10","Year2012",6.947960243,0.00493614234113675,-0.00221021298856869,-0.00104135035038333,-0.00326794005739663,3.4,543,2323.16,32.815534,0.090615,2.783172,0
"2421","NLA06608-0181",37.78861101,-119.0740544,"10","Year2007",6.922763768,0.0014319867133619,-0.00164067342312948,-0.000919633844319203,0.00825677445363991,3.4,543,2323.16,32.3,0,2.6,0
"2422","NLA06608-0183",45.32624711,-92.42496232,"8","Year2007",282.2211557,0.14335345673214,0,0.54050858442336,0.0311154789806195,5.9,795,310.94,32.6,3.8,5.8,46.6
"2423","NLA06608-0183",45.32642671,-92.42532377,"8","Year2012",284.826429,0.725259321209025,NA,1.30039442758845,0.366953543680083,5.9,795,310.94,30.826832,5.907481,5.857559,46.074055
"2424","NLA06608-0184",38.83461964,-94.74900513,"9","Year2007",7.0104737,0.00046132062343167,0,0.00474898054911686,0.0151394805448796,12.6,971,303.84,1.8,0.5,30.4,63.7
"2425","NLA06608-0185",41.11130456,-75.45750462,"5","Year2007",50.07087425,-0.127145521540334,0,-0.0267025148563657,-0.474893956522442,7.3,1217,533.22,40.8,23,28.9,0.3
"2426","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2427","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2428","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2429","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2430","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2431","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2432","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2433","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2434","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2435","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2436","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2437","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2438","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2439","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2440","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2441","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2442","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2443","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2444","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2445","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2446","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2447","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2448","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2449","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2450","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2451","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2452","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2453","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2454","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2455","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2456","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2457","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2458","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2459","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2460","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2461","NLA06608-0189",40.02942387,-80.57939847,"8","Year2007",74.34492021,0.0449841857484528,0.847615251812061,0.101209667773013,0.0120998677501261,10,1039,264.46,60.4,0,7.9,30.3
"2462","NLA06608-0190",47.67254307,-93.75949137,"5","Year2007",1.704261913,0.073930704839502,0,0.0685290443165562,0.0121229711125187,2.6,678,416,76.6,0.3,0.6,0
"2463","NLA06608-0191",35.18110441,-83.6799846,"8","Year2012",235.7213584,-0.436926368935503,-0.450938906525101,-0.520909221033571,-0.35164044106521,11.3,1695,916.56,94.575402,0.083996,2.104093,0.234425
"2464","NLA06608-0191",35.16783478,-83.66709127,"8","Year2007",235.3584863,-0.128817111292274,0,-0.190303218762146,-0.222418033885941,11.3,1695,916.56,94.3,0.1,2.1,0.3
"2465","NLA06608-0193",48.70438576,-121.1758404,"6","Year2007",3009.15748,-4.63864578056954,170.423845978125,-1.30743265038838,25.8217948451704,4,1403,268.82,41.8,0.2,0.3,0
"2466","NLA06608-0195",46.89197546,-99.08101063,"9","Year2007",0.870105124,0.00057043176214967,0,0.00122064251232169,0.0088900676125712,4.9,446,570.45,0,7.7,9,65.3
"2467","NLA06608-0196",38.77692521,-88.06164584,"8","Year2007",8.366567048,0.0128810998450372,0,0.025123108041436,0.00434860659730154,12.3,1069,143.41,6.1,0,5.1,82.4
"2468","NLA06608-0198",41.71307603,-70.08954132,"8","Year2007",22.4172634,-0.00397213501485123,0,0.00355409220250715,-0.0127108320475239,9.5,1124,6.13,40.8,4.7,24.8,1.9
"2469","NLA06608-0201",39.11225012,-120.4416484,"6","Year2007",122.3176,-0.0628512601838963,0,-0.259082441504884,1.04961604507107,7.5,1303,1592.46,68.3,0,0,0
"2470","NLA06608-0201",39.11326334,-120.4389061,"6","Year2012",122.3786165,-3.2493675148174,15.319455975914,0.694455122107675,-5.35684954569425,7.5,1303,1592.46,68.261253,0.027214,0,0
"2471","NLA06608-0203",34.00633269,-87.31609868,"8","Year2007",362.5791725,-0.104220849080328,7.52445976702688,-0.0735798534851669,-0.342643887387381,15.5,1477,155.33,62.4,1.4,5.5,13.1
"2472","NLA06608-0204",35.43592446,-99.24197456,"9","Year2007",32.85654382,0.00637337806318844,0.158085592182013,0.0303079819920248,0.0900294395631154,15.2,683,547.83,1.5,0.1,7.5,57.4
"2473","NLA06608-0207",32.60301252,-84.81807605,"8","Year2007",0.513357765,0.00032746436269327,-0.000164405976331601,0.00013727627726698,-0.000361154111941549,17.6,1247,189.95,35.8,0,22.4,19.5
"2474","NLA06608-0207",32.60301252,-84.81807605,"8","Year2007",0.513357765,0.00032746436269327,-0.000164405976331601,0.00013727627726698,-0.000361154111941549,17.6,1247,189.95,35.8,0,22.4,19.5
"2475","NLA06608-0207",32.60301252,-84.81807605,"8","Year2007",0.513357765,0.00032746436269327,-0.000164405976331601,0.00013727627726698,-0.000361154111941549,17.6,1247,189.95,35.8,0,22.4,19.5
"2476","NLA06608-0207",32.60301252,-84.81807605,"8","Year2007",0.513357765,0.00032746436269327,-0.000164405976331601,0.00013727627726698,-0.000361154111941549,17.6,1247,189.95,35.8,0,22.4,19.5
"2477","NLA06608-0207",32.60301252,-84.81807605,"8","Year2007",0.513357765,0.00032746436269327,-0.000164405976331601,0.00013727627726698,-0.000361154111941549,17.6,1247,189.95,35.8,0,22.4,19.5
"2478","NLA06608-0207",32.60301252,-84.81807605,"8","Year2007",0.513357765,0.00032746436269327,-0.000164405976331601,0.00013727627726698,-0.000361154111941549,17.6,1247,189.95,35.8,0,22.4,19.5
"2479","NLA06608-0207",32.60301252,-84.81807605,"8","Year2007",0.513357765,0.00032746436269327,-0.000164405976331601,0.00013727627726698,-0.000361154111941549,17.6,1247,189.95,35.8,0,22.4,19.5
"2480","NLA06608-0207",32.60301252,-84.81807605,"8","Year2007",0.513357765,0.00032746436269327,-0.000164405976331601,0.00013727627726698,-0.000361154111941549,17.6,1247,189.95,35.8,0,22.4,19.5
"2481","NLA06608-0207",32.60301252,-84.81807605,"8","Year2007",0.513357765,0.00032746436269327,-0.000164405976331601,0.00013727627726698,-0.000361154111941549,17.6,1247,189.95,35.8,0,22.4,19.5
"2482","NLA06608-0207",32.60301252,-84.81807605,"8","Year2007",0.513357765,0.00032746436269327,-0.000164405976331601,0.00013727627726698,-0.000361154111941549,17.6,1247,189.95,35.8,0,22.4,19.5
"2483","NLA06608-0207",32.60301252,-84.81807605,"8","Year2007",0.513357765,0.00032746436269327,-0.000164405976331601,0.00013727627726698,-0.000361154111941549,17.6,1247,189.95,35.8,0,22.4,19.5
"2484","NLA06608-0207",32.60301252,-84.81807605,"8","Year2007",0.513357765,0.00032746436269327,-0.000164405976331601,0.00013727627726698,-0.000361154111941549,17.6,1247,189.95,35.8,0,22.4,19.5
"2485","NLA06608-0207",32.60301252,-84.81807605,"8","Year2007",0.513357765,0.00032746436269327,-0.000164405976331601,0.00013727627726698,-0.000361154111941549,17.6,1247,189.95,35.8,0,22.4,19.5
"2486","NLA06608-0207",32.60301252,-84.81807605,"8","Year2007",0.513357765,0.00032746436269327,-0.000164405976331601,0.00013727627726698,-0.000361154111941549,17.6,1247,189.95,35.8,0,22.4,19.5
"2487","NLA06608-0207",32.60301252,-84.81807605,"8","Year2007",0.513357765,0.00032746436269327,-0.000164405976331601,0.00013727627726698,-0.000361154111941549,17.6,1247,189.95,35.8,0,22.4,19.5
"2488","NLA06608-0207",32.60301252,-84.81807605,"8","Year2007",0.513357765,0.00032746436269327,-0.000164405976331601,0.00013727627726698,-0.000361154111941549,17.6,1247,189.95,35.8,0,22.4,19.5
"2489","NLA06608-0207",32.60301252,-84.81807605,"8","Year2007",0.513357765,0.00032746436269327,-0.000164405976331601,0.00013727627726698,-0.000361154111941549,17.6,1247,189.95,35.8,0,22.4,19.5
"2490","NLA06608-0207",32.60301252,-84.81807605,"8","Year2007",0.513357765,0.00032746436269327,-0.000164405976331601,0.00013727627726698,-0.000361154111941549,17.6,1247,189.95,35.8,0,22.4,19.5
"2491","NLA06608-0207",32.60301252,-84.81807605,"8","Year2007",0.513357765,0.00032746436269327,-0.000164405976331601,0.00013727627726698,-0.000361154111941549,17.6,1247,189.95,35.8,0,22.4,19.5
"2492","NLA06608-0207",32.60301252,-84.81807605,"8","Year2007",0.513357765,0.00032746436269327,-0.000164405976331601,0.00013727627726698,-0.000361154111941549,17.6,1247,189.95,35.8,0,22.4,19.5
"2493","NLA06608-0207",32.60301252,-84.81807605,"8","Year2007",0.513357765,0.00032746436269327,-0.000164405976331601,0.00013727627726698,-0.000361154111941549,17.6,1247,189.95,35.8,0,22.4,19.5
"2494","NLA06608-0207",32.60301252,-84.81807605,"8","Year2007",0.513357765,0.00032746436269327,-0.000164405976331601,0.00013727627726698,-0.000361154111941549,17.6,1247,189.95,35.8,0,22.4,19.5
"2495","NLA06608-0207",32.60301252,-84.81807605,"8","Year2007",0.513357765,0.00032746436269327,-0.000164405976331601,0.00013727627726698,-0.000361154111941549,17.6,1247,189.95,35.8,0,22.4,19.5
"2496","NLA06608-0207",32.60301252,-84.81807605,"8","Year2007",0.513357765,0.00032746436269327,-0.000164405976331601,0.00013727627726698,-0.000361154111941549,17.6,1247,189.95,35.8,0,22.4,19.5
"2497","NLA06608-0207",32.60301252,-84.81807605,"8","Year2007",0.513357765,0.00032746436269327,-0.000164405976331601,0.00013727627726698,-0.000361154111941549,17.6,1247,189.95,35.8,0,22.4,19.5
"2498","NLA06608-0207",32.60301252,-84.81807605,"8","Year2007",0.513357765,0.00032746436269327,-0.000164405976331601,0.00013727627726698,-0.000361154111941549,17.6,1247,189.95,35.8,0,22.4,19.5
"2499","NLA06608-0207",32.60301252,-84.81807605,"8","Year2007",0.513357765,0.00032746436269327,-0.000164405976331601,0.00013727627726698,-0.000361154111941549,17.6,1247,189.95,35.8,0,22.4,19.5
